timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,event_class,source,risk_level,accel_mag,gyro_mag,jerk,braking_intensity,turn_sharpness,harsh_accel_flag,harsh_brake_flag,harsh_turn_flag,tilt_angle,impact_score
22-3-2023 20:32:58:279982,0.315931,-0.224595,5.12328,0.044032,0.001334,-0.189948,sudden-acc,kaggle,1,5.137923050142538,0.19498933120558162,1.613151300497889,0.224595,0.189948,0,0,0,3.525342678696037,2.5976114095680565
22-3-2023 20:32:58:325683,1.858347,-4.018364,0.179882,-0.007368,0.014916,-0.21365,sudden-acc,kaggle,1,4.430920936197012,0.2142967498120305,0.707002113945526,4.018364,0.21365,0,0,0,24.796979991565053,2.048758033606072
22-3-2023 20:32:58:373699,2.864271,-5.57036,1.770201,-0.011895,-0.019173,-0.229097,sudden-acc,kaggle,1,6.508960782754955,0.23020540906546919,2.0780398465579433,5.57036,0.229097,0,0,0,26.107098898619128,3.296057889789006
22-3-2023 20:32:58:413742,1.56136,-5.359596,-5.434128,-0.05131,-0.070839,-0.274638,sudden-acc,kaggle,1,7.790562332283851,0.2882306560118129,1.2816015495288955,5.359596,0.274638,0,0,0,11.561336620494078,3.587174594575753
22-3-2023 20:32:58:461741,2.184075,-6.988234,0.409809,-0.035864,0.069512,-0.252533,sudden-acc,kaggle,1,7.333044487855096,0.2643691750734189,0.45751784442875465,6.988234,0.252533,0,0,0,17.327923038365842,3.1497839009926905
22-3-2023 20:32:58:509722,0.766201,-3.127403,-2.684605,0.023526,0.066582,-0.266648,sudden-acc,kaggle,1,4.192232997202684,0.2758401553508843,3.1408114906524123,3.127403,0.266648,0,0,0,10.530959600928394,2.7018886926820627
22-3-2023 20:32:58:555787,5.249747,-5.177571,1.770201,-0.01083,0.1558,-0.31139,sudden-acc,kaggle,1,7.5829213766497015,0.34835995895050853,3.3906883794470177,5.177571,0.31139,0,0,0,43.81339863568291,4.154883052179139
22-3-2023 20:32:58:594801,0.794942,-2.97412,-5.012598,-0.086731,-0.016509,-0.329766,sudden-acc,kaggle,1,5.882470677136266,0.34138018131988856,1.7004506995134356,2.97412,0.329766,0,0,0,7.766567173082115,2.9655375351045032
22-3-2023 20:32:58:642846,2.797209,-6.317618,-4.054575,-0.119222,0.015982,-0.342017,sudden-acc,kaggle,1,8.011008289487036,0.36255335868944866,2.1285376123507698,6.317618,0.342017,0,0,0,20.436596976173206,3.95173060710688
22-3-2023 20:32:58:690840,2.193655,-3.386069,-2.253494,-0.065159,-0.056191,-0.389954,sudden-acc,kaggle,1,4.621235845509511,0.3993335020731419,3.3897724439775248,3.386069,0.389954,0,0,0,28.339175719220766,2.9852261220190046
22-3-2023 20:32:58:730812,0.430894,-1.393382,5.822636,-0.026276,0.04288,-0.39821,sudden-acc,kaggle,1,6.002522222004347,0.40137305175609383,1.3812863764948364,1.393382,0.39821,0,0,0,4.116546327833517,2.9358067172770177
22-3-2023 20:32:58:778804,-2.356952,1.039995,8.610482,0.034178,0.050603,-0.405667,sudden-acc,kaggle,1,8.987614399975834,0.4102371438351237,2.985092177971487,0.0,0.405667,0,0,0,-15.2032816757944,4.613644556532317
22-3-2023 20:32:58:818824,6.341892,-5.455398,-4.571908,-0.034532,0.00959,-0.437892,sudden-acc,kaggle,1,9.533273532136377,0.4393561548311347,0.5456591321605426,5.455398,0.437892,0,0,0,41.700555960720834,4.108813998952054
22-3-2023 20:32:58:866819,5.728758,-10.25509,-8.4519,-0.206841,0.008791,-0.441887,sudden-acc,kaggle,1,14.471356285457972,0.4879801243196284,4.938082753321595,10.25509,0.441887,0,1,0,23.320167985049906,7.416361377475557
22-3-2023 20:32:58:914810,6.23651,-11.09815,-6.746619,-0.320027,0.034624,-0.47278,sudden-acc,kaggle,1,14.4076319474701,0.571958941275508,0.06372433798787291,11.09815,0.47278,0,1,0,25.64929930337903,5.953757762767054
22-3-2023 20:32:58:962747,4.445008,-4.851844,4.021553,-0.029738,0.05806,-0.513793,sudden-acc,kaggle,1,7.711768594311489,0.5179175215157332,6.69586335315861,4.851844,0.513793,0,0,0,35.19723026308207,5.248841700126899
22-3-2023 20:32:59:10740,3.898935,-3.041181,1.712719,0.088774,0.129967,-0.517522,sudden-acc,kaggle,1,5.232961148522603,0.5409263024192853,2.4788074457888865,3.041181,0.517522,0,0,0,48.16531919642159,2.9991045838714925
22-3-2023 20:32:59:50738,2.136174,-5.215892,-4.22702,-0.005503,0.057261,-0.512994,sudden-acc,kaggle,1,7.045315237399957,0.5162092106559122,1.8123540888773544,5.215892,0.512994,0,0,0,17.650198069428853,3.516695084819963
22-3-2023 20:32:59:98738,2.049952,-3.520192,-2.92411,-0.040391,0.136358,-0.519652,sudden-acc,kaggle,1,5.014426608423739,0.5387607429546069,2.030888628976218,3.520192,0.519652,0,0,0,24.130156071933374,2.7766654549487435
22-3-2023 20:32:59:138786,3.755231,-6.652926,-6.190966,-0.078475,0.032227,-0.555605,sudden-acc,kaggle,1,9.833170609625006,0.5620443231445363,4.818744001201266,6.652926,0.555605,0,0,0,22.45106433098579,5.547504741153744
22-3-2023 20:32:59:186726,4.349205,-4.056685,-5.606572,-0.082204,0.027966,-0.576645,sudden-acc,kaggle,1,8.17348927401474,0.5831458229268216,1.6596813356102658,4.056685,0.576645,0,0,0,32.14820985680619,3.942243857167022
22-3-2023 20:32:59:234733,1.254793,-3.136983,0.9463,0.013672,0.112123,-0.540691,sudden-acc,kaggle,1,3.508653802405988,0.5523633298780795,4.664835471608752,3.136983,0.540691,0,0,0,20.95459741530829,2.9686211614084446
22-3-2023 20:32:59:277189,5.613796,-2.629231,-6.487952,-0.075812,0.049804,-0.559867,sudden-acc,kaggle,1,8.97335401816294,0.5671674844779098,5.464700215756952,2.629231,0.559867,0,0,0,38.72677735949072,5.3989019173356345
22-3-2023 20:32:59:325178,5.144364,-1.000593,2.335432,-0.005237,0.095345,-0.603809,sudden-acc,kaggle,1,5.737587467112724,0.6113128525354264,3.235766551050216,1.000593,0.603809,0,0,0,63.715661472426035,3.4491588079207824
22-3-2023 20:32:59:371207,4.617452,0.139454,-2.023569,-0.06729,0.060191,-0.632572,sudden-acc,kaggle,1,5.043326470513385,0.6389821873612753,0.6942609965993389,0.0,0.632572,0,0,0,66.2849285581915,2.4173035433935386
22-3-2023 20:32:59:411262,3.601948,-5.493719,1.434895,-0.075812,0.115852,-0.62405,sudden-acc,kaggle,1,6.7241283083155095,0.6392241764420367,1.6808018378021243,5.493719,0.62405,0,0,0,32.38970557263936,3.3856591275994523
22-3-2023 20:32:59:459245,1.57094,-1.431703,3.197655,-0.012694,0.153936,-0.606473,sudden-acc,kaggle,1,3.8396124104958824,0.6258329884729632,2.884515897819627,1.431703,0.606473,0,0,0,24.150838388714412,2.5889496300861303
22-3-2023 20:32:59:499223,2.184075,1.70103,0.41939,0.016335,0.094013,-0.607272,sudden-acc,kaggle,1,2.799924041581307,0.6147231558823859,1.0396883689145753,0.0,0.607272,0,0,0,51.264965580895094,1.6162930740716113
22-3-2023 20:32:59:555200,3.237899,-1.326321,1.262447,-0.039326,0.13769,-0.612864,sudden-acc,kaggle,1,3.7197970048177362,0.6293706005780696,0.9198729632364291,1.326321,0.612864,0,0,0,60.51102768013794,1.9526918710714443
22-3-2023 20:32:59:595254,3.707331,-2.284343,3.350937,-0.002574,0.148609,-0.610734,sudden-acc,kaggle,1,5.494661487587656,0.6285596861977389,1.77486448276992,2.284343,0.610734,0,0,0,42.43202893029387,2.9188918457253603
22-3-2023 20:32:59:644221,0.862004,-1.153877,3.312618,-0.00577,0.213325,-0.621387,sudden-acc,kaggle,1,3.6121906152733687,0.6570103897915162,1.8824708723142876,1.153877,0.621387,0,0,0,13.806136207918428,2.206720624741089
22-3-2023 20:32:59:684174,2.912172,-2.313084,-3.537244,-0.054773,0.123042,-0.632306,sudden-acc,kaggle,1,5.1325625631039316,0.646490752392484,1.5203719478305628,2.313084,0.632306,0,0,0,34.56852165410291,2.7030838353084867
22-3-2023 20:32:59:732161,2.538543,-2.715453,2.067188,-0.044652,0.087089,-0.620055,sudden-acc,kaggle,1,4.253369462602796,0.6277312307429033,0.8791931005011353,2.715453,0.620055,0,0,0,36.64327449961575,2.15342508441433
22-3-2023 20:32:59:780148,4.809056,0.608885,-2.684605,-0.067023,-0.006389,-0.641627,sudden-acc,kaggle,1,5.541197033167653,0.6451496795155368,1.2878275705648567,0.0,0.641627,0,0,0,60.21241603937896,2.7963719882911793
22-3-2023 20:32:59:820143,2.701407,-4.047105,-0.701498,-0.052642,0.052201,-0.646154,sudden-acc,kaggle,1,4.916173115816611,0.6503930475343351,0.6250239173510419,4.047105,0.646154,0,0,0,33.332297389247636,2.3490943357922576
22-3-2023 20:32:59:868136,0.421313,-3.951302,-1.506235,-0.018819,-0.001063,-0.640562,sudden-acc,kaggle,1,4.249592452741557,0.640839262665764,0.6665806630750541,3.951302,0.640562,0,0,0,5.689763888729879,2.092062958818868
22-3-2023 20:32:59:908133,0.804522,-3.472291,-0.663176,-0.052908,0.061522,-0.651214,sudden-acc,kaggle,1,3.6254465716847903,0.656249866090653,0.6241458810567666,3.472291,0.651214,0,0,0,12.82122753733703,1.834297352818142
22-3-2023 20:32:59:956123,2.720567,-2.351405,-5.731114,-0.061697,0.019444,-0.660269,sudden-acc,kaggle,1,6.765815394799802,0.6634302836817144,3.1403688231150113,2.351405,0.660269,0,0,0,23.709827218578944,3.8474658899589387
22-3-2023 20:33:0:4122,3.189998,-5.848187,0.428968,-0.036929,-0.030092,-0.642958,sudden-acc,kaggle,1,6.6754319689438075,0.6447203031307452,0.09038342585599413,5.848187,0.642958,0,0,0,28.54647163681814,2.8907039062735453
22-3-2023 20:33:0:44112,4.818637,-1.029334,-2.847467,-0.02095,0.040217,-0.640029,sudden-acc,kaggle,1,5.690945381693098,0.6416334081311539,0.9844865872507098,1.029334,0.640029,0,0,0,57.8566854581122,2.764214151291798
22-3-2023 20:33:0:98134,6.907125,-3.251946,-0.260807,0.049359,0.116118,-0.651747,sudden-acc,kaggle,1,7.638818550259588,0.6638477632816125,1.94787316856649,3.251946,0.651747,0,0,0,64.7175998120004,3.839043699658266
22-3-2023 20:33:0:139360,6.590978,-1.546666,5.525648,0.029651,0.17098,-0.651481,sudden-acc,kaggle,1,8.738761498744774,0.674196436924729,1.099942948485186,1.546666,0.651481,0,0,0,48.95755428326598,4.027746415120884
22-3-2023 20:33:0:187349,1.98289,-0.080892,0.06492,0.066403,0.093481,-0.650948,sudden-acc,kaggle,1,1.985600884912172,0.660970010268242,6.753160613832602,0.080892,0.650948,0,0,0,87.00569100586674,3.0184795411951217
22-3-2023 20:33:0:235340,4.588711,-1.671209,-4.638969,-0.033201,0.044478,-0.682374,sudden-acc,kaggle,1,6.735669346558143,0.684627544553241,4.750068461645971,1.671209,0.682374,0,0,0,42.94182115123813,4.32467654048302
22-3-2023 20:33:0:275338,2.327778,0.503502,-0.42367,-0.001775,0.060723,-0.674651,sudden-acc,kaggle,1,2.4189999897040098,0.6773805467792827,4.316669356854133,0.0,0.674651,0,0,0,74.21502875343297,2.4658149669716285
22-3-2023 20:33:0:323330,1.98289,-3.213625,-1.362532,-0.016156,-0.004259,-0.676248,sudden-acc,kaggle,1,4.014440414771279,0.6764543686908969,1.5954404250672694,3.213625,0.676248,0,0,0,29.59983270632134,2.2873446040359617
22-3-2023 20:33:0:363321,2.557703,-2.811256,1.243288,0.038439,0.031162,-0.660536,sudden-acc,kaggle,1,3.998846081645179,0.6623869218674233,0.015594333126100146,2.811256,0.660536,0,0,0,39.762764041565475,1.8029328091561287
22-3-2023 20:33:0:411316,2.40442,0.723847,0.179882,0.013672,-0.042076,-0.661601,sudden-acc,kaggle,1,2.5174486190850054,0.6630785749524712,1.4813974625601736,0.0,0.661601,0,0,0,72.76584508633282,1.6503222588877957
22-3-2023 20:33:0:459310,4.291724,2.55367,-3.010332,-0.012694,0.021574,-0.693293,sudden-acc,kaggle,1,5.831142607697054,0.6937447361681385,3.313693988612049,0.0,0.693293,0,0,0,47.391826603960176,3.534688660512878
22-3-2023 20:33:0:499306,2.078692,0.83881,2.747383,0.020063,0.027167,-0.67252,sudden-acc,kaggle,1,3.5457969478881615,0.6733674481722443,2.285345659808893,0.0,0.67252,0,0,0,35.89071843946115,2.3059327115496058
22-3-2023 20:33:0:547297,3.151677,-3.903401,0.505609,-0.027608,0.074572,-0.668259,sudden-acc,kaggle,1,5.042345460201135,0.6729734585620744,1.4965485123129736,3.903401,0.668259,0,0,0,38.68526014740891,2.6677947753429687
22-3-2023 20:33:0:595291,7.395717,-0.080892,0.084082,-0.026543,0.023172,-0.654943,sudden-acc,kaggle,1,7.396637292883639,0.6558900865861597,2.354291832682504,0.080892,0.654943,0,0,0,89.09616739572532,3.861709492934055
22-3-2023 20:33:0:640519,5.82456,-4.363252,-6.248447,-0.086731,0.139288,-0.683439,sudden-acc,kaggle,1,9.5920048540914,0.7028600714409661,2.1953675612077603,4.363252,0.683439,0,0,0,37.38953411818066,4.706270231431178
22-3-2023 20:33:0:680578,1.618842,-2.763354,0.649313,0.005149,0.120645,-0.684771,sudden-acc,kaggle,1,3.2677793870224776,0.6953366455660165,6.324225467068922,2.763354,0.684771,0,0,0,29.695809146780313,3.4129803885994727
22-3-2023 20:33:0:728571,5.038982,-4.209969,-4.955116,-0.012428,0.069246,-0.693826,sudden-acc,kaggle,1,8.226077628538464,0.6973836691348602,4.958298241515987,4.209969,0.693826,0,0,0,37.774978706542925,4.98713562461064
22-3-2023 20:33:0:776534,5.096463,-0.128793,-0.481152,-0.058767,0.035956,-0.727116,sudden-acc,kaggle,1,5.120745062422264,0.7303725567688041,3.1053325661162,0.128793,0.727116,0,0,0,84.4180543587164,3.1990095618344068
22-3-2023 20:33:0:824896,4.282144,-0.799408,0.496031,-0.013227,0.043146,-0.714865,sudden-acc,kaggle,1,4.384273844111588,0.7162880000879535,0.7364712183106761,0.799408,0.714865,0,0,0,77.60884437835941,2.189537303164224
22-3-2023 20:33:0:869562,0.478795,1.068735,-1.055965,-0.022814,0.001867,-0.698087,sudden-acc,kaggle,1,1.576864367494871,0.6984621849849855,2.807409476616717,0.0,0.698087,0,0,0,17.676205525129962,1.682507245478459
22-3-2023 20:33:0:909543,3.25706,0.206515,3.283876,-0.017754,0.110259,-0.6877,sudden-acc,kaggle,1,4.629787238329748,0.6967090795999432,3.0529228708348772,0.0,0.6877,0,0,0,44.708569823134546,2.976804480462345
22-3-2023 20:33:0:957540,3.27622,1.078315,2.536619,-0.022548,0.11239,-0.688233,sudden-acc,kaggle,1,4.281450300866052,0.69771382865255,0.34833693746369665,0.0,0.688233,0,0,0,49.925915453559085,2.026395350181295
22-3-2023 20:33:0:997528,3.726491,-5.12009,1.386991,-0.045984,0.08629,-0.705544,sudden-acc,kaggle,1,6.482730968909785,0.7122870406598732,2.201280668043734,5.12009,0.705544,0,0,0,35.087973663007816,3.4671627001749963
22-3-2023 20:33:1:45524,0.239289,1.633969,-1.113447,-0.047582,0.083893,-0.710071,sudden-acc,kaggle,1,1.9917023222085675,0.71659117159926,4.491028646701218,0.0,0.710071,0,0,0,6.90035291556945,2.3589668743735706
22-3-2023 20:33:1:93514,5.757499,-1.929875,-6.334669,-0.148517,0.07111,-0.719925,sudden-acc,kaggle,1,8.775035247233312,0.7385160370729942,6.7833329250247445,1.929875,0.719925,0,0,0,41.004826844603436,5.766568787522647
22-3-2023 20:33:1:133508,3.324121,-3.357329,-1.257151,-0.110433,0.095345,-0.733241,sudden-acc,kaggle,1,4.888953576552246,0.7476151955351096,3.886081670681066,3.357329,0.733241,0,0,0,42.83777040208093,3.345690490485751
22-3-2023 20:33:1:181502,2.672666,2.419547,-6.449633,-0.008167,0.185628,-0.720724,sudden-acc,kaggle,1,7.388850862444985,0.7442899558968937,2.4998972858927395,0.0,0.720724,0,0,0,21.20562242020688,3.928796517514884
22-3-2023 20:33:1:229498,6.581398,-1.594567,3.00605,-0.037728,0.082295,-0.71087,sudden-acc,kaggle,1,7.409033685602529,0.7166114888201277,0.02018282315754405,1.594567,0.71087,0,0,0,62.659611886443756,3.184651767834313
22-3-2023 20:33:1:269493,3.582787,-0.483261,2.277952,-0.090459,0.220782,-0.712202,sudden-acc,kaggle,1,4.273051508675504,0.7511053261753641,3.1359821769270253,0.483261,0.712202,0,0,0,56.97795906500171,2.8753468544009184
22-3-2023 20:33:1:317015,4.837797,2.888978,1.128326,-0.127212,0.230902,-0.716196,sudden-acc,kaggle,1,5.746615809323693,0.7631745127845925,1.4735643006481887,0.0,0.716196,0,0,0,57.336150428154724,2.9696679677593116
22-3-2023 20:33:1:365023,2.988813,-3.932142,0.764276,-0.093389,0.169382,-0.706609,sudden-acc,kaggle,1,4.997885719112533,0.7326036077757194,0.7487300902111595,3.932142,0.706609,0,0,0,36.727898305594216,2.443554397041077
22-3-2023 20:33:1:413014,-0.450487,-2.868737,-3.891711,-0.095253,0.126238,-0.732708,sudden-acc,kaggle,1,4.855718795385396,0.7495800023459804,0.14216692372713702,2.868737,0.732708,0,0,0,-5.323243670494028,2.209811595976094
22-3-2023 20:33:1:453059,3.726491,-3.932142,-0.509891,-0.139729,0.210129,-0.758541,sudden-acc,kaggle,1,5.441366070494247,0.799414059648065,0.5856472751088511,3.932142,0.758541,0,0,0,43.22339903928141,2.592064828624774
22-3-2023 20:33:1:501003,3.611528,-0.722767,1.080423,-0.088063,0.074572,-0.754813,sudden-acc,kaggle,1,3.838338245908247,0.7635828312121744,1.6030278245860003,0.722767,0.754813,0,0,0,70.2048197394043,2.2453184951027514
22-3-2023 20:33:1:549009,1.388916,5.408577,3.389257,-0.014026,-0.03675,-0.733774,sudden-acc,kaggle,1,6.532140218338397,0.7348275813087041,2.6938019724301503,0.0,0.733774,0,0,0,12.27640517987069,3.6414449534570155
22-3-2023 20:33:1:588994,4.339625,1.815993,-1.889444,-0.16929,2e-06,-0.727382,sudden-acc,kaggle,1,5.069533937731356,0.746822387203276,1.4626062806070408,0.0,0.727382,0,0,0,58.87265926258242,2.6906421754356376
22-3-2023 20:33:1:637033,3.68817,-1.288,-2.349295,-0.073415,0.057794,-0.699951,sudden-acc,kaggle,1,4.558588481747941,0.7061595507121602,0.510945455983415,1.288,0.699951,0,0,0,54.004158134336045,2.188566894707849
22-3-2023 20:33:1:684981,4.445008,-4.372832,1.463634,-0.058501,0.229038,-0.745225,sudden-acc,kaggle,1,6.404840381012161,0.7818190794998546,1.8462518992642192,4.372832,0.745225,0,0,0,43.948189646064804,3.3503574460340864
22-3-2023 20:33:1:724997,4.655773,-2.456787,-14.42038,-0.165828,0.198411,-0.775586,sudden-acc,kaggle,1,15.351201384103394,0.8175570279197654,8.946361003091233,2.456787,0.775586,1,0,0,17.654952006096014,9.069655962944658
22-3-2023 20:33:1:772988,6.198189,-0.636545,-8.988392,-0.096585,0.058327,-0.724719,sudden-acc,kaggle,1,10.93681522027368,0.7334496097994735,4.414386163829715,0.636545,0.724719,0,0,0,34.52230672715358,5.919076820198228
22-3-2023 20:33:1:813015,1.839187,4.316431,0.141562,0.049625,0.03995,-0.672786,sudden-acc,kaggle,1,4.6940627603999925,0.6757955644431235,6.242752459873687,0.0,0.672786,0,0,0,23.067253040886364,3.95318951145504
22-3-2023 20:33:1:861007,5.470092,-0.253336,10.421143,0.238446,0.038353,-0.642692,sudden-acc,kaggle,1,11.772268559789529,0.6865715216851046,7.078205799389536,0.253336,0.642692,0,0,0,27.68816339182588,7.038340620238204
22-3-2023 20:33:1:909000,-0.13434,-3.759698,4.404762,-0.026543,0.263926,-0.636567,sudden-acc,kaggle,1,5.792694067827854,0.6896223675418308,5.979574491961675,3.759698,0.636567,0,0,0,-1.328881701739006,4.317836684982193
22-3-2023 20:33:1:956952,3.592368,-1.537086,-5.386228,-0.050778,0.197878,-0.57265,sudden-acc,kaggle,1,6.654261287836841,0.6079984627184513,0.861567220008987,1.537086,0.57265,0,0,0,32.674093617034046,3.102574219952968
22-3-2023 20:33:2:4947,-2.433594,2.141721,-7.465136,0.045896,0.131565,-0.54948,sudden-acc,kaggle,1,8.138648788169508,0.5668721746928491,1.4843875003326676,0.0,0.54948,0,0,0,-17.398568896018386,3.870837417775459
22-3-2023 20:33:2:49437,2.481062,-4.679399,4.969997,0.116738,0.044744,-0.51113,sudden-acc,kaggle,1,7.2631476529844825,0.5261973613388801,0.8755011351850257,4.679399,0.51113,0,0,0,19.974139318185056,3.325768610150965
22-3-2023 20:33:2:89448,-3.314974,1.557327,-0.979322,0.021661,0.11452,-0.47491,sudden-acc,kaggle,1,3.7912256046414594,0.48900259449311717,3.471922048343023,0.0,0.47491,0,0,0,-60.97175069090389,2.7047676347074256
22-3-2023 20:33:2:137498,-4.953192,2.400387,4.21316,0.205689,0.217852,-0.411526,sudden-acc,kaggle,1,6.931571677782248,0.5090393966099285,3.1403460731407886,0.0,0.411526,0,0,0,-45.60913790329208,3.8674443120381143
22-3-2023 20:33:2:177483,-0.105599,-4.085426,-2.234333,0.134581,0.018379,-0.362257,sudden-acc,kaggle,1,4.65769263747255,0.3868849535081456,2.273879040309698,4.085426,0.362257,0,0,0,-1.2991186720641592,2.661306253134373
22-3-2023 20:33:2:225437,-0.709153,-0.626964,0.630154,0.094899,-0.003193,-0.327369,sudden-acc,kaggle,1,1.137134951719012,0.340861375944826,3.5205576857535386,0.626964,0.327369,0,0,0,-38.58180221490719,1.613279699197114
22-3-2023 20:33:2:273423,0.593757,-4.736881,-0.749397,0.18891,0.078567,-0.309792,sudden-acc,kaggle,1,4.83240983845731,0.37125576743398886,3.6952748867382983,4.736881,0.309792,0,0,0,7.057753250031136,3.1529231316346102
22-3-2023 20:33:2:313465,3.027134,-0.397039,-1.793642,0.162278,0.18909,-0.275703,sudden-acc,kaggle,1,3.5409506979963727,0.37161986167722516,1.2914591404609372,0.397039,0.275703,0,0,0,58.74791698549623,1.9153039798399978
22-3-2023 20:33:2:364482,4.167181,-4.890165,-3.872552,0.177192,0.14275,-0.225368,sudden-acc,kaggle,1,7.501717817052971,0.32025818145365154,3.9607671190565985,4.890165,0.225368,0,0,0,33.74494691335182,4.284994716974264
22-3-2023 20:33:2:404517,-2.845543,-1.556246,0.773857,0.137777,0.051136,-0.127096,sudden-acc,kaggle,1,3.334347197550669,0.19429561354029584,4.167370619502302,1.556246,0.127096,0,0,0,-58.58378662430749,2.642238748933047
22-3-2023 20:33:2:452501,-5.154377,5.849267,-7.024446,0.012873,0.508141,-0.143608,sudden-acc,kaggle,1,10.494015832956133,0.5282009538745647,7.159668635405465,0.0,0.143608,0,0,0,-29.417707159108012,6.503967209966462
